orderId,productId,featureName,featureId,additionalPrice
252814826,987154,Cajun Baharatı İstiyorum,602098,0.0
252814826,987154,Normal Pişim,602102,0.0
252834106,980599,Cajun Baharatı İstiyorum,602098,0.0
252834106,980599,Eldiven İstiyorum,602096,0.0
252834106,980599,Normal Pişim,602102,0.0
252834106,987185,Eldiven İstiyorum,602096,0.0
252834106,987185,Cajun Baharatı İstiyorum,602098,0.0
252834106,987185,Normal Pişim,602102,0.0
252834106,987185,Eldiven İstiyorum,602096,0.0
252834106,987185,Cajun Baharatı İstiyorum,602098,0.0
252834106,987185,Normal Pişim,602102,0.0
252844429,6201435,Cajun Baharatı İstiyorum,602098,0.0
252844429,6201435,Eldiven İstiyorum,602096,0.0
252844429,6201435,Normal Pişim,602102,0.0
252846359,980599,Cajun Baharatı İstiyorum,602098,0.0
252846359,980599,Normal Pişim,602102,0.0
252848830,980599,Cajun Baharatı İstiyorum,602098,0.0
252848830,980599,Normal Pişim,602102,0.0
252848830,980599,FÜME ET İSTEMİYORUM,911612,-5.0
252877967,987154,Cajun Baharatı İstiyorum,602098,0.0
252877967,987154,Normal Pişim,602102,0.0
252877967,6201435,Cajun Baharatı İstiyorum,602098,0.0
252877967,6201435,B ÖZEL SOS İSTEMİYORUM,911613,-1.0
252877967,6201435,RELİSH SOS İSTEMİYORUM,2133341,0.0
252891045,980599,Cajun Baharatı İstiyorum,602098,0.0
252891045,980599,Normal Pişim,602102,0.0
252891045,980599,B ÖZEL SOS İSTEMİYORUM,911613,-1.0
252900907,980599,Cajun Baharatı İstiyorum,602098,0.0
252900907,980599,Normal Pişim,602102,0.0
252900907,980599,ET EKMEK ÇOCUK MENÜ,911609,-15.0
252920628,980599,Cajun Baharatı İstiyorum,602098,0.0
252920628,980599,Normal Pişim,602102,0.0
252920628,980599,Cajun Baharatı İstiyorum,602098,0.0
252920628,980599,Normal Pişim,602102,0.0
252926754,6201435,Cajun Baharatı İstiyorum,602098,0.0
252926754,6201435,Normal Pişim,602102,0.0
252926754,6201435,Eldiven İstiyorum,602096,0.0
252939645,980599,Cajun Baharatı İstiyorum,602098,0.0
252939645,980599,Normal Pişim,602102,0.0
252941307,980599,Cajun Baharatı İstiyorum,602098,0.0
252941307,980599,Normal Pişim,602102,0.0
252941307,987185,Cajun Baharatı İstiyorum,602098,0.0
252941307,987185,Normal Pişim,602102,0.0
252941731,987154,Cajun Baharatı İstiyorum,602098,0.0
252941731,987154,Normal Pişim,602102,0.0
252941731,987155,Cajun Baharatı İstiyorum,602098,0.0
252941731,987155,Eldiven İstiyorum,602096,0.0
252941731,6201435,Cajun Baharatı İstiyorum,602098,0.0
252941731,6201435,Normal Pişim,602102,0.0
252941731,6201435,Eldiven İstiyorum,602096,0.0
252942919,980599,Cajun Baharatı İstiyorum,602098,0.0
252942919,980599,Normal Pişim,602102,0.0
252942919,980599,Cajun Baharatı İstiyorum,602098,0.0
252942919,980599,Normal Pişim,602102,0.0
252942919,6201435,Cajun Baharatı İstiyorum,602098,0.0
252942919,6201435,Normal Pişim,602102,0.0
252942919,6201435,Eldiven İstiyorum,602096,0.0
252945128,980599,Cajun Baharatı İstiyorum,602098,0.0
252945128,980599,Normal Pişim,602102,0.0
252945128,980599,Cajun Baharatı İstiyorum,602098,0.0
252945128,980599,Normal Pişim,602102,0.0
252947991,980599,Cajun Baharatı İstiyorum,602098,0.0
252947991,980599,Normal Pişim,602102,0.0
252947991,6201435,Cajun Baharatı İstiyorum,602098,0.0
252947991,6201435,Normal Pişim,602102,0.0
252947991,6201435,Eldiven İstiyorum,602096,0.0
252955186,980599,Cajun Baharatı İstiyorum,602098,0.0
252955186,980599,Normal Pişim,602102,0.0
252955186,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
252955186,980599,Cajun Baharatı İstiyorum,602098,0.0
252955186,980599,Normal Pişim,602102,0.0
252955186,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
252955186,980599,CHEDDAR PEYNİRİ İSTEMİYORUM,911611,-3.0
252955186,980599,B ÖZEL SOS İSTEMİYORUM,911613,-1.0
252964521,980599,Cajun Baharatı İstiyorum,602098,0.0
252964521,980599,Normal Pişim,602102,0.0
252966449,980599,Cajun Baharatı İstiyorum,602098,0.0
252966449,980599,Eldiven İstiyorum,602096,0.0
252966449,980599,Normal Pişim,602102,0.0
252966449,980599,Extra Cheddar,415824,15.0
252981842,980599,Cajun Baharatı İstiyorum,602098,0.0
252981842,980599,Normal Pişim,602102,0.0
252981842,987185,Cajun Baharatı İstiyorum,602098,0.0
252981842,987185,Normal Pişim,602102,0.0
252982607,6201435,Eldiven İstiyorum,602096,0.0
252982607,6201435,Cajun Baharatı İstiyorum,602098,0.0
252982607,6201435,Normal Pişim,602102,0.0
253010610,6201435,Cajun Baharatı İstiyorum,602098,0.0
253010610,6201435,Normal Pişim,602102,0.0
253013447,980599,Eldiven İstiyorum,602096,0.0
253013447,980599,Cajun Baharatı İstiyorum,602098,0.0
253013447,980599,Normal Pişim,602102,0.0
253013447,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
253015138,980599,Eldiven İstiyorum,602096,0.0
253015138,980599,Cajun Baharatı İstiyorum,602098,0.0
253015138,980599,Normal Pişim,602102,0.0
253015138,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
253015138,980599,FÜME ET İSTEMİYORUM,911612,-5.0
253015138,980599,B ÖZEL SOS İSTEMİYORUM,911613,-1.0
253054541,980599,Eldiven İstiyorum,602096,0.0
253054541,980599,Cajun Baharatı İstiyorum,602098,0.0
253054541,980599,Normal Pişim,602102,0.0
253062677,987154,Cajun Baharatı İstiyorum,602098,0.0
253062677,987154,Normal Pişim,602102,0.0
253062677,987155,Cajun Baharatı İstiyorum,602098,0.0
253066597,987154,Cajun Baharatı İstiyorum,602098,0.0
253066597,987154,Normal Pişim,602102,0.0
253072592,980599,Cajun Baharatı İstiyorum,602098,0.0
253072592,980599,Eldiven İstiyorum,602096,0.0
253072592,980599,Normal Pişim,602102,0.0
253072592,980599,Cajun Baharatı İstiyorum,602098,0.0
253072592,980599,Normal Pişim,602102,0.0
253072592,987185,Eldiven İstiyorum,602096,0.0
253072592,987185,Cajun Baharatı İstiyorum,602098,0.0
253072592,987185,Normal Pişim,602102,0.0
253090819,987154,Cajun Baharatı İstiyorum,602098,0.0
253090819,987154,Normal Pişim,602102,0.0
253130136,980599,Cajun Baharatı İstiyorum,602098,0.0
253130136,980599,Normal Pişim,602102,0.0
253132315,980599,Cajun Baharatı İstiyorum,602098,0.0
253132315,980599,Normal Pişim,602102,0.0
253140464,980599,Cajun Baharatı İstiyorum,602098,0.0
253140464,980599,Normal Pişim,602102,0.0
253140464,980599,CHEDDAR PEYNİRİ İSTEMİYORUM,911611,-3.0
253143681,987155,Cajun Baharatı İstiyorum,602098,0.0
253156123,6201435,Cajun Baharatı İstiyorum,602098,0.0
253158916,987154,Cajun Baharatı İstiyorum,602098,0.0
253158916,987154,Normal Pişim,602102,0.0
253164316,987155,Cajun Baharatı İstiyorum,602098,0.0
253164316,987155,Eldiven İstiyorum,602096,0.0
253164316,987155,Normal Pişim,602102,0.0
253164316,987181,Eldiven İstiyorum,602096,0.0
253164316,987181,Cajun Baharatı İstiyorum,602098,0.0
253164316,987186,Eldiven İstiyorum,602096,0.0
253164316,987186,Cajun Baharatı İstiyorum,602098,0.0
253175919,980599,Cajun Baharatı İstiyorum,602098,0.0
253175919,980599,Normal Pişim,602102,0.0
253175919,987155,Cajun Baharatı İstiyorum,602098,0.0
253175919,987155,Eldiven İstiyorum,602096,0.0
253175919,987155,Normal Pişim,602102,0.0
253176611,980599,Cajun Baharatı İstiyorum,602098,0.0
253176611,980599,Normal Pişim,602102,0.0
253176611,980599,CHEDDAR PEYNİRİ İSTEMİYORUM,911611,-3.0
253176611,980599,Cajun Baharatı İstiyorum,602098,0.0
253176611,980599,Normal Pişim,602102,0.0
253182874,980599,Cajun Baharatı İstiyorum,602098,0.0
253182874,980599,Normal Pişim,602102,0.0
253182874,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
253183166,980599,Cajun Baharatı İstiyorum,602098,0.0
253183166,980599,Normal Pişim,602102,0.0
253183166,980599,Cajun Baharatı İstiyorum,602098,0.0
253183166,980599,Normal Pişim,602102,0.0
253183166,987155,Eldiven İstiyorum,602096,0.0
253183166,987155,Cajun Baharatı İstiyorum,602098,0.0
253187873,6201435,Cajun Baharatı İstiyorum,602098,0.0
253187873,6201435,Normal Pişim,602102,0.0
253187873,980599,Cajun Baharatı İstiyorum,602098,0.0
253187873,980599,Eldiven İstiyorum,602096,0.0
253188961,987182,Normal Pişim,602102,0.0
253188961,987182,CAJUN BAHARATI İSTEMİYORUM,602099,0.0
253194360,987154,Cajun Baharatı İstiyorum,602098,0.0
253194360,987154,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
253194360,987154,Eldiven İstiyorum,602096,0.0
253194787,987185,Eldiven İstiyorum,602096,0.0
253194787,987185,Cajun Baharatı İstiyorum,602098,0.0
253194787,987185,Normal Pişim,602102,0.0
253198616,6201435,Cajun Baharatı İstiyorum,602098,0.0
253198616,6201435,Normal Pişim,602102,0.0
253198616,6201435,Eldiven İstiyorum,602096,0.0
253198616,6201435,Cajun Baharatı İstiyorum,602098,0.0
253198616,6201435,Normal Pişim,602102,0.0
253198616,6201435,Eldiven İstiyorum,602096,0.0
253200530,987181,Cajun Baharatı İstiyorum,602098,0.0
253200530,987181,Normal Pişim,602102,0.0
253204090,987154,Cajun Baharatı İstiyorum,602098,0.0
253204090,987154,Normal Pişim,602102,0.0
253213247,980599,Cajun Baharatı İstiyorum,602098,0.0
253241854,987154,Cajun Baharatı İstiyorum,602098,0.0
253241854,987154,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
253241854,6201435,Cajun Baharatı İstiyorum,602098,0.0
253244285,987155,Cajun Baharatı İstiyorum,602098,0.0
253244285,6201435,Cajun Baharatı İstiyorum,602098,0.0
253244633,980599,Cajun Baharatı İstiyorum,602098,0.0
253244633,980599,Normal Pişim,602102,0.0
253265689,980599,Cajun Baharatı İstiyorum,602098,0.0
253265689,980599,Normal Pişim,602102,0.0
253265689,987155,Cajun Baharatı İstiyorum,602098,0.0
253265689,987155,Eldiven İstiyorum,602096,0.0
253265689,987155,Normal Pişim,602102,0.0
253269729,980599,Cajun Baharatı İstiyorum,602098,0.0
253272151,980599,Cajun Baharatı İstiyorum,602098,0.0
253272151,980599,Normal Pişim,602102,0.0
253276615,980599,Cajun Baharatı İstiyorum,602098,0.0
253276615,980599,Normal Pişim,602102,0.0
253276615,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
253276615,980599,FÜME ET İSTEMİYORUM,911612,-5.0
253276615,980599,B ÖZEL SOS İSTEMİYORUM,911613,-1.0
253354302,980599,Cajun Baharatı İstiyorum,602098,0.0
253354302,980599,Eldiven İstiyorum,602096,0.0
253354302,980599,Normal Pişim,602102,0.0
253354302,987181,Eldiven İstiyorum,602096,0.0
253354302,987181,Cajun Baharatı İstiyorum,602098,0.0
253354302,987181,Normal Pişim,602102,0.0
253354302,987181,FÜME ET İSTEMİYORUM,911612,-5.0
253370809,980599,Cajun Baharatı İstiyorum,602098,0.0
253370809,980599,Eldiven İstiyorum,602096,0.0
253370809,980599,Normal Pişim,602102,0.0
253376635,980599,Orta Pişim,602103,0.0
253381892,980599,Cajun Baharatı İstiyorum,602098,0.0
253381892,980599,Eldiven İstiyorum,602096,0.0
253381892,980599,Normal Pişim,602102,0.0
253391781,980599,Cajun Baharatı İstiyorum,602098,0.0
253391781,980599,Normal Pişim,602102,0.0
253391781,980599,Cajun Baharatı İstiyorum,602098,0.0
253391781,980599,Normal Pişim,602102,0.0
253391781,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
253403180,980599,Cajun Baharatı İstiyorum,602098,0.0
253403180,980599,Normal Pişim,602102,0.0
253438160,980599,Cajun Baharatı İstiyorum,602098,0.0
253438160,980599,Cajun Baharatı İstiyorum,602098,0.0
253438160,6201435,Cajun Baharatı İstiyorum,602098,0.0
253443234,980599,Cajun Baharatı İstiyorum,602098,0.0
253476070,980599,Cajun Baharatı İstiyorum,602098,0.0
253476070,980599,Eldiven İstiyorum,602096,0.0
253476070,980599,Normal Pişim,602102,0.0
253476070,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
253476070,980599,FÜME ET İSTEMİYORUM,911612,-5.0
253476070,980599,B ÖZEL SOS İSTEMİYORUM,911613,-1.0
253476070,980599,DOMATES İSTEMİYORUM,911614,0.0
253489359,980599,Cajun Baharatı İstiyorum,602098,0.0
253489359,980599,Normal Pişim,602102,0.0
253489958,980599,Cajun Baharatı İstiyorum,602098,0.0
253489958,980599,Normal Pişim,602102,0.0
253492615,980599,Cajun Baharatı İstiyorum,602098,0.0
253492615,980599,Eldiven İstiyorum,602096,0.0
253492615,980599,Normal Pişim,602102,0.0
253492615,980599,Cajun Baharatı İstiyorum,602098,0.0
253492615,980599,Eldiven İstiyorum,602096,0.0
253494162,980599,Cajun Baharatı İstiyorum,602098,0.0
253494162,980599,Normal Pişim,602102,0.0
253494162,980599,Cajun Baharatı İstiyorum,602098,0.0
253494162,980599,Normal Pişim,602102,0.0
253494162,980599,ET EKMEK ÇOCUK MENÜ,911609,-15.0
253494162,980599,Normal Pişim,602102,0.0
253494162,980599,Cajun Baharatı İstiyorum,602098,0.0
253494162,980599,ET EKMEK ÇOCUK MENÜ,911609,-15.0
253494162,6201435,Cajun Baharatı İstiyorum,602098,0.0
253494162,6201435,Normal Pişim,602102,0.0
253494162,6201435,Eldiven İstiyorum,602096,0.0
253494162,6201435,Cajun Baharatı İstiyorum,602098,0.0
253494162,6201435,Normal Pişim,602102,0.0
253494162,6201435,Eldiven İstiyorum,602096,0.0
253502338,980599,FÜME ET İSTEMİYORUM,911612,-5.0
253505612,987186,Eldiven İstiyorum,602096,0.0
253505612,6201435,Cajun Baharatı İstiyorum,602098,0.0
253506909,980599,Cajun Baharatı İstiyorum,602098,0.0
253506909,980599,Eldiven İstiyorum,602096,0.0
253506909,980599,Normal Pişim,602102,0.0
253506909,980599,Cajun Baharatı İstiyorum,602098,0.0
253506909,980599,Normal Pişim,602102,0.0
253506909,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
253506909,980599,FÜME ET İSTEMİYORUM,911612,-5.0
253506909,980599,B ÖZEL SOS İSTEMİYORUM,911613,-1.0
253507714,987155,Cajun Baharatı İstiyorum,602098,0.0
253507714,987155,Eldiven İstiyorum,602096,0.0
253507714,987155,Normal Pişim,602102,0.0
253507714,987155,Cajun Baharatı İstiyorum,602098,0.0
253507714,987155,Eldiven İstiyorum,602096,0.0
253514772,980599,Cajun Baharatı İstiyorum,602098,0.0
253514772,980599,Normal Pişim,602102,0.0
253528023,980599,Cajun Baharatı İstiyorum,602098,0.0
253528023,980599,Normal Pişim,602102,0.0
253528023,980599,ET EKMEK ÇOCUK MENÜ,911609,-15.0
253528960,987186,Cajun Baharatı İstiyorum,602098,0.0
253528960,987186,Normal Pişim,602102,0.0
253532244,980599,Cajun Baharatı İstiyorum,602098,0.0
253532244,980599,Normal Pişim,602102,0.0
253532244,980599,FÜME ET İSTEMİYORUM,911612,-5.0
253532244,980599,B ÖZEL SOS İSTEMİYORUM,911613,-1.0
253535988,6201435,Cajun Baharatı İstiyorum,602098,0.0
253535988,6201435,Normal Pişim,602102,0.0
253539718,980599,Cajun Baharatı İstiyorum,602098,0.0
253539718,6201435,Cajun Baharatı İstiyorum,602098,0.0
253545867,987185,Eldiven İstiyorum,602096,0.0
253545867,987185,Cajun Baharatı İstiyorum,602098,0.0
253548534,6201435,Eldiven İstiyorum,602096,0.0
253548534,6201435,Cajun Baharatı İstiyorum,602098,0.0
253564176,980599,Cajun Baharatı İstiyorum,602098,0.0
253564176,987185,Cajun Baharatı İstiyorum,602098,0.0
253564176,6201435,Cajun Baharatı İstiyorum,602098,0.0
253564176,6201435,Cajun Baharatı İstiyorum,602098,0.0
253564176,6201435,Eldiven İstiyorum,602096,0.0
253634550,980599,Cajun Baharatı İstiyorum,602098,0.0
253634550,980599,Normal Pişim,602102,0.0
253634550,980599,ET EKMEK ÇOCUK MENÜ,911609,-15.0
253634550,987154,Cajun Baharatı İstiyorum,602098,0.0
253634550,987154,Normal Pişim,602102,0.0
253642132,980599,Cajun Baharatı İstiyorum,602098,0.0
253642132,980599,Eldiven İstiyorum,602096,0.0
253642132,980599,Normal Pişim,602102,0.0
253642582,987154,Cajun Baharatı İstiyorum,602098,0.0
253642582,987154,Normal Pişim,602102,0.0
253652903,980599,Cajun Baharatı İstiyorum,602098,0.0
253652903,980599,Eldiven İstiyorum,602096,0.0
253652903,980599,Normal Pişim,602102,0.0
253652903,987182,Eldiven İstiyorum,602096,0.0
253652903,987182,Cajun Baharatı İstiyorum,602098,0.0
253652903,987182,Normal Pişim,602102,0.0
253668472,980599,Cajun Baharatı İstiyorum,602098,0.0
253668472,980599,Normal Pişim,602102,0.0
253677056,980599,Cajun Baharatı İstiyorum,602098,0.0
253677056,980599,Normal Pişim,602102,0.0
253677056,980599,ET EKMEK ÇOCUK MENÜ,911609,-15.0
253683467,980599,Cajun Baharatı İstiyorum,602098,0.0
253683467,980599,Normal Pişim,602102,0.0
253714017,980599,CAJUN BAHARATI İSTEMİYORUM,602099,0.0
253714017,980599,Eldiven İstiyorum,602096,0.0
253714017,980599,Normal Pişim,602102,0.0
253720659,980599,Cajun Baharatı İstiyorum,602098,0.0
253720659,980599,Normal Pişim,602102,0.0
253737322,980599,Cajun Baharatı İstiyorum,602098,0.0
253737322,980599,Normal Pişim,602102,0.0
253737322,980599,ET EKMEK ÇOCUK MENÜ,911609,-15.0
253737322,987154,Cajun Baharatı İstiyorum,602098,0.0
253737322,987154,Normal Pişim,602102,0.0
253744843,980599,Cajun Baharatı İstiyorum,602098,0.0
253744843,980599,Normal Pişim,602102,0.0
253752977,980599,Cajun Baharatı İstiyorum,602098,0.0
253752977,980599,Normal Pişim,602102,0.0
253752977,980599,ET EKMEK ÇOCUK MENÜ,911609,-15.0
253752977,980599,Cajun Baharatı İstiyorum,602098,0.0
253752977,980599,Normal Pişim,602102,0.0
253752977,980599,Cajun Baharatı İstiyorum,602098,0.0
253752977,980599,Normal Pişim,602102,0.0
253752977,980599,CHEDDAR PEYNİRİ İSTEMİYORUM,911611,-3.0
253779801,980599,Cajun Baharatı İstiyorum,602098,0.0
253779801,980599,Normal Pişim,602102,0.0
253779801,980599,Cajun Baharatı İstiyorum,602098,0.0
253779801,980599,Normal Pişim,602102,0.0
253780628,980599,Cajun Baharatı İstiyorum,602098,0.0
253780628,980599,Normal Pişim,602102,0.0
253780628,980599,Eldiven İstiyorum,602096,0.0
253782152,980599,Cajun Baharatı İstiyorum,602098,0.0
253782152,980599,Normal Pişim,602102,0.0
253782152,987154,Cajun Baharatı İstiyorum,602098,0.0
253782152,987154,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
253782152,987185,Eldiven İstiyorum,602096,0.0
253782152,987185,Cajun Baharatı İstiyorum,602098,0.0
253786961,980599,Cajun Baharatı İstiyorum,602098,0.0
253786961,980599,Normal Pişim,602102,0.0
253800555,980599,Cajun Baharatı İstiyorum,602098,0.0
253800555,980599,Eldiven İstiyorum,602096,0.0
253800555,980599,Normal Pişim,602102,0.0
253800555,980599,Cajun Baharatı İstiyorum,602098,0.0
253800555,980599,Normal Pişim,602102,0.0
253800555,980599,ET EKMEK ÇOCUK MENÜ,911609,-15.0
253800555,987154,Cajun Baharatı İstiyorum,602098,0.0
253800555,987154,Normal Pişim,602102,0.0
253814166,980599,Cajun Baharatı İstiyorum,602098,0.0
253814166,980599,Normal Pişim,602102,0.0
253814166,980599,Cajun Baharatı İstiyorum,602098,0.0
253814166,980599,Normal Pişim,602102,0.0
253814166,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
253815996,987186,Cajun Baharatı İstiyorum,602098,0.0
253815996,987186,Normal Pişim,602102,0.0
253815996,6201435,Cajun Baharatı İstiyorum,602098,0.0
253827788,980599,Cajun Baharatı İstiyorum,602098,0.0
253827788,980599,Normal Pişim,602102,0.0
253827788,987181,Cajun Baharatı İstiyorum,602098,0.0
253827788,987181,Normal Pişim,602102,0.0
253835868,987154,Cajun Baharatı İstiyorum,602098,0.0
253835868,987154,Cajun Baharatı İstiyorum,602098,0.0
253835868,987154,Normal Pişim,602102,0.0
253841519,980599,Eldiven İstiyorum,602096,0.0
253841519,980599,Cajun Baharatı İstiyorum,602098,0.0
253841519,980599,Normal Pişim,602102,0.0
253842348,980599,Cajun Baharatı İstiyorum,602098,0.0
253842348,980599,Normal Pişim,602102,0.0
253842888,980599,Cajun Baharatı İstiyorum,602098,0.0
253842888,980599,Normal Pişim,602102,0.0
253865225,987185,Cajun Baharatı İstiyorum,602098,0.0
253865225,987185,Normal Pişim,602102,0.0
253865225,987185,DOMATES İSTEMİYORUM,911614,-1.0
253867945,6201435,Cajun Baharatı İstiyorum,602098,0.0
253867945,6201435,Normal Pişim,602102,0.0
253867945,6201435,Eldiven İstiyorum,602096,0.0
253926865,987155,Cajun Baharatı İstiyorum,602098,0.0
253930690,980599,Cajun Baharatı İstiyorum,602098,0.0
253930690,980599,Normal Pişim,602102,0.0
253930690,980599,Cajun Baharatı İstiyorum,602098,0.0
253930690,980599,Normal Pişim,602102,0.0
253930690,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
253957252,987154,Cajun Baharatı İstiyorum,602098,0.0
253957252,987154,Eldiven İstiyorum,602096,0.0
253968204,987154,Cajun Baharatı İstiyorum,602098,0.0
253968204,987154,Eldiven İstiyorum,602096,0.0
253968204,987154,Extra Pastırma,415827,40.0
253996642,987154,Cajun Baharatı İstiyorum,602098,0.0
253996642,987154,Normal Pişim,602102,0.0
254049525,987181,Cajun Baharatı İstiyorum,602098,0.0
254049525,987181,Normal Pişim,602102,0.0
254049525,987181,Cajun Baharatı İstiyorum,602098,0.0
254049525,987181,Normal Pişim,602102,0.0
254051234,980599,Cajun Baharatı İstiyorum,602098,0.0
254051234,980599,Normal Pişim,602102,0.0
254051234,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
254051234,980599,FÜME ET İSTEMİYORUM,911612,-5.0
254051234,980599,B ÖZEL SOS İSTEMİYORUM,911613,-1.0
254055026,980599,Cajun Baharatı İstiyorum,602098,0.0
254055026,980599,Normal Pişim,602102,0.0
254055026,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
254059479,987186,Cajun Baharatı İstiyorum,602098,0.0
254059479,987186,Normal Pişim,602102,0.0
254066097,987182,Cajun Baharatı İstiyorum,602098,0.0
254066097,987182,Normal Pişim,602102,0.0
254066097,6201435,Cajun Baharatı İstiyorum,602098,0.0
254066097,6201435,Normal Pişim,602102,0.0
254096626,980599,Cajun Baharatı İstiyorum,602098,0.0
254096626,980599,Eldiven İstiyorum,602096,0.0
254096626,980599,Normal Pişim,602102,0.0
254111477,987185,Cajun Baharatı İstiyorum,602098,0.0
254111477,987185,Normal Pişim,602102,0.0
254119465,980599,Cajun Baharatı İstiyorum,602098,0.0
254119465,980599,Eldiven İstiyorum,602096,0.0
254122377,6201435,Cajun Baharatı İstiyorum,602098,0.0
254122377,6201435,Cajun Baharatı İstiyorum,602098,0.0
254122377,6201435,Normal Pişim,602102,0.0
254160533,980599,Cajun Baharatı İstiyorum,602098,0.0
254160533,980599,Eldiven İstiyorum,602096,0.0
254160533,980599,Normal Pişim,602102,0.0
254160533,980599,Cajun Baharatı İstiyorum,602098,0.0
254160533,980599,Eldiven İstiyorum,602096,0.0
254160533,980599,Normal Pişim,602102,0.0
254160533,6201435,Cajun Baharatı İstiyorum,602098,0.0
254160533,6201435,Normal Pişim,602102,0.0
254160533,6201435,Eldiven İstiyorum,602096,0.0
254162859,980599,Cajun Baharatı İstiyorum,602098,0.0
254162859,980599,Normal Pişim,602102,0.0
254162859,980599,Cajun Baharatı İstiyorum,602098,0.0
254162859,980599,Normal Pişim,602102,0.0
254164237,980599,Cajun Baharatı İstiyorum,602098,0.0
254164237,980599,Eldiven İstiyorum,602096,0.0
254164237,980599,Normal Pişim,602102,0.0
254164237,980599,Cajun Baharatı İstiyorum,602098,0.0
254164237,980599,Eldiven İstiyorum,602096,0.0
254164237,980599,Normal Pişim,602102,0.0
254174269,980599,Eldiven İstiyorum,602096,0.0
254174269,980599,Cajun Baharatı İstiyorum,602098,0.0
254178139,980599,Cajun Baharatı İstiyorum,602098,0.0
254178139,980599,Eldiven İstiyorum,602096,0.0
254178139,980599,Normal Pişim,602102,0.0
254191960,987181,Eldiven İstiyorum,602096,0.0
254191960,987181,Cajun Baharatı İstiyorum,602098,0.0
254191960,987181,Normal Pişim,602102,0.0
254191960,6201435,CAJUN BAHARATI İSTEMİYORUM,602099,0.0
254226621,987185,Cajun Baharatı İstiyorum,602098,0.0
254226621,987185,Normal Pişim,602102,0.0
254241494,987181,Cajun Baharatı İstiyorum,602098,0.0
254241494,987181,Normal Pişim,602102,0.0
254275933,987186,Cajun Baharatı İstiyorum,602098,0.0
254275933,987186,Normal Pişim,602102,0.0
254275933,987186,Eldiven İstiyorum,602096,0.0
254279505,980599,Cajun Baharatı İstiyorum,602098,0.0
254279505,980599,Normal Pişim,602102,0.0
254279505,980599,FÜME ET İSTEMİYORUM,911612,-5.0
254285965,980599,Cajun Baharatı İstiyorum,602098,0.0
254293767,987186,Cajun Baharatı İstiyorum,602098,0.0
254293767,987186,Eldiven İstiyorum,602096,0.0
254293767,987186,Eldiven İstiyorum,602096,0.0
254293767,987186,Cajun Baharatı İstiyorum,602098,0.0
254293767,987186,Normal Pişim,602102,0.0
254295382,6201435,Cajun Baharatı İstiyorum,602098,0.0
254295382,6201435,Normal Pişim,602102,0.0
254295382,6201435,Eldiven İstiyorum,602096,0.0
254295382,6201435,Cajun Baharatı İstiyorum,602098,0.0
254295382,6201435,Normal Pişim,602102,0.0
254300683,987154,Cajun Baharatı İstiyorum,602098,0.0
254300683,987154,Normal Pişim,602102,0.0
254303891,987181,Cajun Baharatı İstiyorum,602098,0.0
254303891,987181,Normal Pişim,602102,0.0
254310071,980599,Eldiven İstiyorum,602096,0.0
254310071,980599,Cajun Baharatı İstiyorum,602098,0.0
254310071,980599,Normal Pişim,602102,0.0
254323947,987181,Eldiven İstiyorum,602096,0.0
254323947,987181,Cajun Baharatı İstiyorum,602098,0.0
254329274,980599,Cajun Baharatı İstiyorum,602098,0.0
254329274,980599,Normal Pişim,602102,0.0
254329274,980599,CHEDDAR PEYNİRİ İSTEMİYORUM,911611,-3.0
254337843,980599,Cajun Baharatı İstiyorum,602098,0.0
254337843,987183,Cajun Baharatı İstiyorum,602098,0.0
254337843,987186,Eldiven İstiyorum,602096,0.0
254337843,987186,Cajun Baharatı İstiyorum,602098,0.0
254344282,987181,Cajun Baharatı İstiyorum,602098,0.0
254344282,987181,Normal Pişim,602102,0.0
254344282,987182,Cajun Baharatı İstiyorum,602098,0.0
254344282,987182,Normal Pişim,602102,0.0
254344282,987182,FÜME ET İSTEMİYORUM,911612,-5.0
254344282,987182,Cajun Baharatı İstiyorum,602098,0.0
254344282,987182,Normal Pişim,602102,0.0
254348110,980599,Cajun Baharatı İstiyorum,602098,0.0
254348110,980599,Normal Pişim,602102,0.0
254348110,980599,KARAMELİZE SOĞAN İSTEMİYORUM,911610,-1.0
254348110,980599,B ÖZEL SOS İSTEMİYORUM,911613,-1.0
254348110,980599,FÜME ET İSTEMİYORUM,911612,-5.0
